,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group,neighbourhood,room_type,reviews_per_month,is_zero,price
940,-0.48985578502160404,0.8409050415032239,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-2.2935427766774303
941,-0.4081797466946112,-0.23303974083651732,-0.615766718116943,-1.4193552368577718,0,6,1,1,1,-1.431034904530022
942,3.1447279205295775,1.3443166582249775,-0.47854103620078287,0.9851240047569803,0,5,1,1,0,0.7058740726089446
943,3.1447279205295775,3.8949355162818633,-0.47854103620078287,-1.4193552368577718,0,5,1,1,1,0.4959352369748155
944,3.1447279205295775,0.40461497367770405,-0.47854103620078287,1.0810291596931811,0,5,1,1,0,0.4959352369748155
945,-0.44901776585810765,-0.1323574174921666,-0.47854103620078287,-1.4193552368577718,0,5,1,1,1,0.43488757410205225
946,-0.48985578502160404,-0.40084361307710187,-0.5547775261542052,0.4644960208176037,0,16,2,1,0,1.2561541919997234
947,-0.28566568920412194,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,3,0,0,1,1.3601728393460495
948,-0.28566568920412194,-0.3337220641808681,-0.615766718116943,-1.4193552368577718,0,14,0,1,1,0.17230853188672163
949,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,1.0810291596931811,0,2,1,0,0,2.5739594711596183
951,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,24,0,0,1,-0.960665920699203
952,-0.48985578502160404,-0.4344043875252188,-0.6005194201262585,-1.4193552368577718,0,25,1,0,1,-0.053966017573946055
953,3.1447279205295775,-0.26660051528463424,-0.5395302281635207,-0.7822709933530084,0,5,0,1,0,1.2371638476061912
954,-0.3265037083676184,-0.16591819194028348,-0.5090356321821518,1.0810291596931811,0,14,0,1,0,0.037372976695010114
955,-0.3265037083676184,-0.23303974083651732,0.6497590151098666,-0.9809316714351389,0,16,0,1,0,0.04831454433693495
956,3.5531081121645416,-0.4344043875252188,-0.5090356321821518,1.0810291596931811,0,5,0,0,0,0.9790830480929824
957,-0.48985578502160404,1.5792420793617958,-0.5242829301728362,-0.3095955868817324,0,11,1,1,0,-0.1788660642891666
958,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,16,1,0,1,0.24828653336171214
959,-0.44901776585810765,-0.06523586859593275,-0.615766718116943,-1.4193552368577718,0,12,1,1,1,0.17230853188672163
960,0.20439054075783505,-0.40084361307710187,0.6345117171191821,1.0193758458056235,0,16,1,1,0,-0.8656942980000635
961,-0.48985578502160404,0.77378349260699,-0.6005194201262585,-0.5219570013833201,4,9,1,1,0,-1.2966096828489873
962,-0.44901776585810765,-0.40084361307710187,-0.6005194201262585,-1.4193552368577718,4,9,0,1,1,-0.053966017573946055
963,-0.48985578502160404,0.8073442670551069,-0.5242829301728362,-0.19313932731634556,0,11,1,1,0,0.037372976695010114
964,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,14,1,1,1,0.3453183857955281
965,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,1,0,0,0,1,0.6224826233884677
966,-0.48985578502160404,3.156598478423291,-0.5242829301728362,-0.336997059720647,0,11,1,1,0,-0.45865743822591243
967,0.6944467707197922,-0.16591819194028348,-0.615766718116943,0.21788276526737274,0,3,1,1,0,-1.2966096828489873
968,-0.4081797466946112,3.3579631251119926,-0.49378833419146734,-0.7617198887238226,0,16,0,1,0,1.1410923872647454
969,4.36986849543447,0.0018856803003010688,-0.615766718116943,1.0330765822250807,2,25,1,1,0,-1.1177742730289981
970,-0.48985578502160404,0.30393265033335326,-0.5242829301728362,1.0741787914834524,2,25,1,1,0,-0.5092958666472548
971,-0.4081797466946112,-0.40084361307710187,-0.615766718116943,-0.20684006373580283,2,25,1,1,0,-0.45865743822591243
972,-0.48985578502160404,0.8744658159513408,-0.32606805629393837,0.9714232683375229,0,10,1,1,0,0.7660913673549017
973,-0.3673417275311148,1.7806067260504974,0.6497590151098666,-0.9261287257573099,0,6,0,1,0,-0.26050298270732836
974,-0.48985578502160404,-0.4344043875252188,-0.6005194201262585,-1.4193552368577718,1,0,1,0,1,-0.8430175365344779
975,-0.4081797466946112,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,17,0,0,1,2.243995393382344
976,-0.44901776585810765,1.2436343348806267,-0.4175518442380451,0.6563063306900055,0,19,2,1,0,-1.7948952880831468
977,-0.48985578502160404,0.7066619437107562,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-1.2966096828489873
978,-0.4081797466946112,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,4,8,1,0,1,-1.5416646100826294
979,-0.44901776585810765,-0.367282838628985,-0.615766718116943,-1.4193552368577718,0,3,1,1,1,-1.3621069135977362
980,3.1447279205295775,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,6,1,1,1,-0.45865743822591243
981,-0.4081797466946112,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,17,0,1,1,1.1659148731450142
982,3.5531081121645416,-0.4344043875252188,-0.5090356321821518,1.0810291596931811,0,5,0,0,0,0.9790830480929824
983,0.6944467707197922,-0.4344043875252188,-0.6005194201262585,1.0810291596931811,0,24,2,0,0,-0.960665920699203
984,-0.48985578502160404,0.47173652257393783,-0.585272122135574,-1.0494353535324252,4,1,1,1,0,-0.6748945173285302
985,-0.48985578502160404,-0.367282838628985,-0.615766718116943,-1.4193552368577718,3,7,1,1,1,-0.8656942980000635
986,0.04103846410384939,-0.4344043875252188,0.39055494926823087,1.0810291596931811,0,10,0,0,0,1.1981576598797081
987,0.49025667490231,-0.26660051528463424,1.5188550005788803,1.0810291596931811,0,24,0,1,0,0.6224826233884677
988,-0.4081797466946112,0.27037187588523637,-0.615766718116943,0.21788276526737274,0,19,1,1,0,0.04831454433693495
989,-0.44901776585810765,0.40461497367770405,-0.46329373821009845,1.026226214015352,0,10,1,1,0,0.11193150654473492
990,-0.44901776585810765,-0.30016128973275114,-0.46329373821009845,1.0810291596931811,0,10,1,1,0,0.3453183857955281
991,-0.44901776585810765,0.06900722919653489,-0.46329373821009845,1.0810291596931811,0,10,1,1,0,0.5396879135871451
992,-0.44901776585810765,-0.26660051528463424,-0.46329373821009845,1.0536276868542667,0,10,1,1,0,0.7058740726089446
993,-0.44901776585810765,-0.40084361307710187,-0.46329373821009845,1.0810291596931811,0,10,1,1,0,1.0077909895004293
994,-0.44901776585810765,-0.367282838628985,-0.46329373821009845,1.0810291596931811,0,10,1,1,0,0.8453318399582737
995,-0.44901776585810765,-0.23303974083651732,-0.46329373821009845,1.0536276868542667,0,10,1,1,0,1.6252485837713089
997,-0.44901776585810765,-0.23303974083651732,-0.23458426834983165,0.8481166405624074,0,2,0,1,0,0.04831454433693495
998,-0.4081797466946112,2.2504575683241343,-0.615766718116943,0.9440217954986084,1,0,1,1,0,-0.7148715577390614
999,-0.48985578502160404,0.43817574812582094,-0.46329373821009845,1.0810291596931811,0,10,2,1,0,-2.049437385599862
1000,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,3,1,0,1,-0.31813539438102595
1001,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,3,25,2,0,1,-2.1065518207854628
1002,-0.3265037083676184,-0.4344043875252188,-0.615766718116943,1.0741787914834524,0,15,0,0,0,2.3061047045821197
1003,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,18,0,1,1,0.7058740726089446
1004,-0.44901776585810765,-0.031675094147815844,-0.615766718116943,-1.4193552368577718,0,10,0,1,1,0.21091050081736257
1005,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,5,1,1,1,-0.14002009635727428
1006,-0.24482767004062556,-0.367282838628985,-0.615766718116943,-1.4193552368577718,0,21,0,1,1,-0.1273439904127105
1007,-0.48985578502160404,-0.1323574174921666,-0.46329373821009845,1.0330765822250807,0,10,2,1,0,-2.1065518207854628
1008,-0.48985578502160404,-0.30016128973275114,-0.46329373821009845,1.0810291596931811,0,10,1,1,0,0.5818340009292908
1009,5.595009070339362,-0.367282838628985,-0.5547775261542052,0.21788276526737274,0,23,0,1,0,-0.1788660642891666
1010,-0.4081797466946112,-0.26660051528463424,-0.615766718116943,-1.4193552368577718,0,19,1,1,1,-0.1788660642891666
1011,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,1,0,1,0,1,-1.1177742730289981
1012,0.6127707323927992,-0.40084361307710187,-0.26507886433120054,0.7864633266748497,1,0,1,1,0,-0.1788660642891666
1013,-0.44901776585810765,-0.26660051528463424,-0.615766718116943,-1.4193552368577718,1,0,0,1,1,0.3453183857955281
1014,-0.48985578502160404,1.0422696881919253,-0.46329373821009845,1.0330765822250807,0,10,1,1,0,0.04831454433693495
1015,-0.3265037083676184,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,19,0,0,1,-0.1788660642891666
1016,3.1447279205295775,-0.4344043875252188,0.6345117171191821,1.0810291596931811,0,16,1,0,0,-1.145924162477786
1017,0.6944467707197922,-0.4344043875252188,-0.615766718116943,1.0810291596931811,0,2,0,0,0,1.1981576598797081
1019,-0.48985578502160404,-0.16591819194028348,-0.46329373821009845,1.0810291596931811,0,10,2,1,0,-1.1177742730289981
1020,1.9195873456246848,-0.4344043875252188,-0.0058747984895648805,1.0741787914834524,0,5,1,0,0,0.17230853188672163
1021,-0.44901776585810765,5.036001847517838,-0.6005194201262585,0.7385107492067492,4,8,1,1,0,-0.960665920699203
1023,-0.4081797466946112,0.10256800364465181,-0.585272122135574,-1.1727419813075408,0,23,0,1,0,0.7950366579683475
1024,-0.44901776585810765,-0.30016128973275114,-0.615766718116943,-1.4193552368577718,0,2,1,1,1,-0.6748945173285302
1025,-0.48985578502160404,0.23681110143711945,-0.6005194201262585,-1.1795923495172695,2,25,1,1,0,-0.26050298270732836
1026,-0.44901776585810765,2.2504575683241343,-0.4327991422287295,-0.40550074181793333,0,10,1,1,0,-0.6748945173285302
1027,-0.44901776585810765,0.0018856803003010688,-0.6005194201262585,-1.4193552368577718,0,25,1,1,1,-0.45865743822591243
1028,-0.3265037083676184,-0.06523586859593275,-0.4023045462473606,1.0810291596931811,4,8,1,1,0,-0.8656942980000635
1030,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,6,0,0,1,-0.21899901046798248
1031,-0.3265037083676184,-0.367282838628985,-0.4023045462473606,0.9645729001277943,4,8,0,1,0,0.9790830480929824
1033,-0.48985578502160404,6.344872050994398,-0.615766718116943,0.19048129242845818,0,15,0,1,0,1.1199681079738881
1034,-0.4081797466946112,3.592888546248811,-0.6005194201262585,-0.5288073695930489,0,10,1,1,0,-0.6748945173285302
1035,-0.4081797466946112,-0.1994789663884004,-0.615766718116943,-1.4193552368577718,0,5,0,1,1,0.817668570512714
1036,-0.44901776585810765,-0.3337220641808681,-0.615766718116943,-1.4193552368577718,0,6,0,1,1,0.39502876037747536
1037,-0.24482767004062556,0.3710541992295871,-0.6005194201262585,-1.4193552368577718,0,25,1,1,1,-0.3942140775907644
1038,-0.4081797466946112,5.77433888537641,-0.5242829301728362,0.34803976125221686,0,16,1,1,0,-0.36321443894851985
1039,0.6944467707197922,-0.367282838628985,-0.4327991422287295,-1.4193552368577718,0,5,0,1,1,0.642276549556117
1040,0.6944467707197922,-0.40084361307710187,-0.4327991422287295,-1.4193552368577718,0,5,0,1,1,0.7660913673549017
1041,0.6944467707197922,-0.06523586859593275,-0.4327991422287295,-1.4193552368577718,0,5,0,1,1,1.0265240934731286
1043,0.6127707323927992,0.5052972970220547,-0.615766718116943,-0.9329790939670385,0,23,0,1,0,0.3368229103173231
1044,0.6944467707197922,0.3374934247814702,-0.6005194201262585,1.0399269504348094,2,25,1,1,0,-1.431034904530022
1045,-0.4081797466946112,2.5189437639090695,-0.5090356321821518,0.7316603809970206,0,3,1,1,0,-0.7148715577390614
1046,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,1,0,1,1,1,-0.960665920699203
1047,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,1.0810291596931811,0,16,1,0,0,0.7058740726089446
1048,3.1447279205295775,1.6128028538099128,-0.615766718116943,1.0741787914834524,0,15,1,1,0,-0.7561598477691813
1049,-0.4081797466946112,-0.367282838628985,-0.615766718116943,-1.4193552368577718,0,18,0,1,1,1.7340018289691779
1050,-0.48985578502160404,-0.4344043875252188,-0.6005194201262585,-1.4193552368577718,1,0,1,0,1,-1.1177742730289981
1051,-0.48985578502160404,-0.4344043875252188,-0.6005194201262585,-1.4193552368577718,1,0,1,0,1,-1.431034904530022
1052,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,4,4,1,0,1,-0.8207385260732584
1053,3.1447279205295775,-0.367282838628985,-0.615766718116943,1.0056751093861662,3,25,1,1,0,-1.6208806739813264
1054,-0.4081797466946112,-0.1994789663884004,-0.615766718116943,-1.4193552368577718,0,23,1,1,1,-1.1177742730289981
1055,-0.4081797466946112,5.33804881755089,-0.5242829301728362,0.9097699544499652,0,16,1,1,0,-0.9122969881431131
1056,-0.4081797466946112,-0.23303974083651732,-0.4327991422287295,-1.4193552368577718,0,17,0,1,1,0.2933922028348432
1057,-0.3265037083676184,-0.1994789663884004,-0.4327991422287295,-1.4193552368577718,0,17,0,1,1,0.42702476116789834
1058,-0.4081797466946112,0.3710541992295871,-0.585272122135574,-1.1521908766783548,0,23,0,1,0,0.7950366579683475
1059,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,4,9,1,1,1,-1.328950002006264
1060,0.6944467707197922,-0.23303974083651732,-0.615766718116943,0.23843386989655865,1,22,1,1,0,-1.1177742730289981
1061,-0.44901776585810765,-0.40084361307710187,-0.5547775261542052,1.067328423273724,3,7,1,1,0,0.037372976695010114
1062,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,17,2,1,1,-2.1065518207854628
1063,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,1,0,1,0,1,-0.042160261712488094
1064,-0.4081797466946112,-0.367282838628985,-0.615766718116943,-1.4193552368577718,2,25,1,1,1,-1.6208806739813264
1065,-0.48985578502160404,-0.06523586859593275,-0.4175518442380451,1.0193758458056235,0,19,2,1,0,-1.891092598589567
1066,-0.48985578502160404,-0.4344043875252188,-0.6005194201262585,-1.4193552368577718,0,10,2,0,1,-0.8656942980000635
1067,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,17,1,0,1,-1.1177742730289981
1068,-0.44901776585810765,0.9080265903994577,-0.615766718116943,-0.9261287257573099,4,25,0,1,0,1.0077909895004293
1069,-0.24482767004062556,-0.30016128973275114,-0.585272122135574,1.0536276868542667,0,10,0,1,0,0.6996722733840626
1070,-0.48985578502160404,-0.40084361307710187,-0.585272122135574,-1.4193552368577718,0,6,1,1,1,-0.5620892939271867
1071,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,18,1,0,1,-0.3942140775907644
1072,-0.48985578502160404,2.2504575683241343,-0.5090356321821518,1.0330765822250807,0,10,2,1,0,-1.6208806739813264
1073,-0.44901776585810765,0.8073442670551069,-0.5547775261542052,-0.9466798303864957,0,14,1,1,0,-0.45865743822591243
1074,-0.44901776585810765,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,1,0,1,0,1,-0.45865743822591243
1075,-0.44901776585810765,2.6867476361496543,-0.051616692461618235,0.5261493347051615,0,15,0,1,0,1.271110641223514
1076,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,5,0,1,1,1.244799903025553
1077,-0.48985578502160404,-0.30016128973275114,-0.5090356321821518,1.0604780550639952,0,10,2,1,0,-0.6748945173285302
1078,-0.48985578502160404,-0.4344043875252188,-0.5090356321821518,1.0330765822250807,0,10,1,0,0,0.7660913673549017
1079,3.1447279205295775,-0.4344043875252188,-0.615766718116943,-0.1862889591066169,0,10,1,0,0,-1.145924162477786
1080,-0.4081797466946112,4.297664809659266,-0.5242829301728362,-0.042431226702315514,0,16,1,1,0,-0.36321443894851985
1081,-0.3265037083676184,-0.1323574174921666,-0.4327991422287295,-1.4193552368577718,0,17,0,1,1,0.3537523621905653
1082,-0.4081797466946112,-0.367282838628985,-0.615766718116943,-1.4193552368577718,0,2,0,1,1,0.3453183857955281
1083,-0.44901776585810765,-0.26660051528463424,-0.615766718116943,-1.4193552368577718,0,23,0,1,1,0.9790830480929824
1084,-0.24482767004062556,0.03544645474841798,-0.6005194201262585,-0.1862889591066169,2,25,0,1,0,1.578941115696165
1085,-0.44901776585810765,5.237366494206539,-0.6005194201262585,0.6289048578510911,0,6,0,1,0,0.9295216032354106
1086,-0.44901776585810765,4.566151005244201,-0.6005194201262585,-1.4193552368577718,1,0,1,1,1,-0.6172201223617473
1087,-0.48985578502160404,7.251012961093554,-0.615766718116943,0.6631566988997342,0,5,0,1,0,1.669603099601594
1088,3.1447279205295775,-0.40084361307710187,-0.615766718116943,1.0741787914834524,0,2,1,1,0,-0.31813539438102595
1089,-0.24482767004062556,-0.367282838628985,-0.615766718116943,1.0810291596931811,0,5,0,1,0,-0.23267695027191204
1090,0.32690459824832435,-0.26660051528463424,-0.615766718116943,0.7179596445775633,0,14,1,1,0,-0.7561598477691813
1091,0.08187648326734581,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,1,22,1,0,1,-1.431034904530022
1092,-0.3265037083676184,0.06900722919653489,-0.6005194201262585,-0.48085479212494836,4,25,1,1,0,-0.960665920699203
1093,-0.44901776585810765,-0.367282838628985,-0.6005194201262585,0.21788276526737274,0,6,0,1,0,0.817668570512714
1094,-0.48985578502160404,-0.031675094147815844,-0.5090356321821518,1.067328423273724,0,10,2,1,0,-1.6208806739813264
1095,-0.48985578502160404,0.40461497367770405,-0.5090356321821518,1.0604780550639952,0,10,2,1,0,-1.6208806739813264
1096,-0.48985578502160404,1.8141675004986142,-0.5090356321821518,1.067328423273724,0,10,2,1,0,-1.6208806739813264
1097,-0.48985578502160404,-0.06523586859593275,-0.5090356321821518,1.046777318644538,0,10,2,1,0,-1.6208806739813264
1098,-0.48985578502160404,-0.30016128973275114,-0.49378833419146734,0.9782736365472515,0,16,1,1,0,-0.28897923840002016
1099,-0.48985578502160404,-0.23303974083651732,-0.5090356321821518,1.067328423273724,0,10,2,1,0,-0.6748945173285302
1100,-0.44901776585810765,0.30393265033335326,-0.615766718116943,0.9851240047569803,0,11,1,1,0,-0.5092958666472548
1101,-0.3265037083676184,-0.367282838628985,-0.615766718116943,-1.4193552368577718,3,20,1,1,1,-0.8656942980000635
1102,-0.24482767004062556,-0.4344043875252188,-0.6005194201262585,1.0810291596931811,2,25,1,0,0,-0.31813539438102595
1103,3.1447279205295775,0.0018856803003010688,-0.615766718116943,1.0741787914834524,3,25,0,1,0,0.4658148933636851
1105,-0.48985578502160404,1.8477282749467312,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-2.2935427766774303
1106,-0.4081797466946112,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,24,1,1,1,-0.6748945173285302
1107,-0.44901776585810765,5.203805719758423,-0.6005194201262585,-1.1110886674199831,1,0,1,1,0,-0.6172201223617473
1108,-0.3673417275311148,-0.367282838628985,-0.615766718116943,-1.4193552368577718,0,17,1,1,1,-0.960665920699203
1109,-0.44901776585810765,3.6935708695931617,-0.38705724825667615,0.6905581717386488,0,6,0,1,0,-0.053966017573946055
1110,-0.48985578502160404,0.77378349260699,-0.6005194201262585,-0.46030368749576245,0,21,2,1,0,-1.1177742730289981
1111,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,2,25,2,0,1,-2.5094370742234178
1112,-0.48985578502160404,0.47173652257393783,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-2.2935427766774303
1113,-0.44901776585810765,5.237366494206539,-0.6005194201262585,-0.7754206251432798,0,15,0,1,0,0.7660913673549017
1114,-0.44901776585810765,2.1162144705316663,-0.6005194201262585,1.026226214015352,1,0,0,1,0,0.10156246860953665
1115,-0.4081797466946112,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,18,1,0,1,0.04831454433693495
1116,3.1447279205295775,-0.031675094147815844,-0.6005194201262585,0.6357552260608197,2,25,1,1,0,-1.2966096828489873
1117,3.1447279205295775,-0.40084361307710187,-0.585272122135574,0.4302441797689605,0,17,1,1,0,-1.3621069135977362
1118,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,17,1,0,1,-0.5620892939271867
1119,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,25,1,0,1,2.8683493727583578
1120,-0.24482767004062556,-0.26660051528463424,-0.615766718116943,-1.4193552368577718,1,22,1,1,1,-0.5442412335607129
1121,-0.3673417275311148,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,5,0,1,1,0.5818340009292908
1122,-0.24482767004062556,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,10,0,0,1,0.11193150654473492
1123,-0.24482767004062556,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,3,25,1,0,1,-1.1177742730289981
1124,-0.48985578502160404,0.27037187588523637,-0.49378833419146734,1.0536276868542667,0,16,2,1,0,-2.049437385599862
1125,-0.44901776585810765,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,2,0,0,1,0.3453183857955281
1126,-0.48985578502160404,-0.367282838628985,-0.615766718116943,-1.4193552368577718,0,11,1,1,1,-0.1788660642891666
1127,-0.44901776585810765,-0.1994789663884004,-0.615766718116943,-1.2617967680340132,0,10,1,1,0,-0.8656942980000635
1128,-0.48985578502160404,5.572974238687708,-0.615766718116943,0.8344159041429502,2,25,1,1,0,-2.049437385599862
1129,3.1447279205295775,-0.4344043875252188,-0.615766718116943,1.067328423273724,3,20,0,0,0,0.9790830480929824
1130,-0.4081797466946112,0.5052972970220547,-0.615766718116943,-1.4193552368577718,0,18,0,1,1,0.24828653336171214
1131,-0.48985578502160404,-0.40084361307710187,-0.615766718116943,-1.4193552368577718,0,14,1,1,1,-0.8207385260732584
1132,-0.44901776585810765,-0.367282838628985,-0.615766718116943,1.0741787914834524,0,11,1,1,0,0.3453183857955281
1133,-0.48985578502160404,0.8744658159513408,-0.6005194201262585,0.4233938115592319,0,21,2,1,0,-0.960665920699203
1134,-0.4081797466946112,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,4,4,1,0,1,-0.960665920699203
1135,-0.44901776585810765,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,18,0,0,1,0.6681442968047663
1136,-0.4081797466946112,2.820990733942122,-0.615766718116943,-0.2890444822525465,0,16,0,1,0,1.5761527769546517
1137,-0.48985578502160404,0.03544645474841798,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-2.2935427766774303
1138,-0.48985578502160404,0.3710541992295871,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-1.2966096828489873
1139,-0.48985578502160404,-0.1994789663884004,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-1.2966096828489873
1140,-0.48985578502160404,2.2504575683241343,-0.37180995026599173,1.026226214015352,0,10,2,1,0,-2.2935427766774303
1141,-0.48985578502160404,0.40461497367770405,-0.37180995026599173,1.067328423273724,0,10,2,1,0,-2.2935427766774303
1142,-0.12231361255013629,-0.06523586859593275,1.5188550005788803,0.2452842381062873,0,19,0,1,0,0.17230853188672163
1143,-0.12231361255013629,-0.23303974083651732,1.5188550005788803,0.3754412340911314,0,24,0,1,0,1.1452687845669443
1144,-0.48985578502160404,0.43817574812582094,-0.37180995026599173,1.0741787914834524,0,10,2,1,0,-2.2935427766774303
1145,-0.48985578502160404,1.7806067260504974,-0.37180995026599173,1.0056751093861662,0,10,2,1,0,-2.2935427766774303
1146,-0.48985578502160404,-0.26660051528463424,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-2.2935427766774303
1147,-0.48985578502160404,1.2771951093287437,-0.37180995026599173,0.779612958465121,0,10,2,1,0,-2.589408828322975
1148,-0.48985578502160404,1.3107558837768607,-0.37180995026599173,1.0810291596931811,0,10,2,1,0,-1.2966096828489873
1149,-0.48985578502160404,0.40461497367770405,-0.37180995026599173,1.0741787914834524,0,10,2,1,0,-1.466896021583859
1150,-0.44901776585810765,0.13612877809276872,-0.4327991422287295,-1.4193552368577718,0,17,0,1,1,0.6681442968047663
1151,-0.3673417275311148,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,14,0,0,1,0.2574476057161683
1152,-0.48985578502160404,-0.367282838628985,-0.615766718116943,-1.4193552368577718,0,13,0,1,1,1.1577031633820802
1153,-0.48985578502160404,1.1093912370881591,-0.20408967236846276,0.9782736365472515,0,18,1,1,0,-0.36321443894851985
1154,-0.44901776585810765,0.7402227181588731,-0.4175518442380451,0.854967008772136,0,19,2,1,0,-1.7948952880831468
1155,-0.44901776585810765,1.3443166582249775,-0.6005194201262585,-1.4193552368577718,0,10,1,1,1,-1.2966096828489873
1156,-0.44901776585810765,-0.4344043875252188,-0.615766718116943,-0.20684006373580283,3,25,1,0,0,0.7777588721810252
1157,-0.48985578502160404,-0.30016128973275114,-0.4175518442380451,0.9371714272888797,3,20,1,1,0,0.17230853188672163
1158,-0.44901776585810765,0.6731011692626393,-0.615766718116943,0.7179596445775633,1,22,1,1,0,-1.145924162477786
1159,-0.4081797466946112,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,3,25,0,0,1,0.3453183857955281
1160,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,11,1,0,1,-0.45865743822591243
1161,-0.24482767004062556,-0.06523586859593275,2.4641874760013165,1.0810291596931811,3,20,0,1,0,0.11193150654473492
1162,-0.3265037083676184,-0.4344043875252188,-0.5242829301728362,1.0810291596931811,2,25,1,0,0,-0.053966017573946055
1163,-0.48985578502160404,0.8744658159513408,-0.615766718116943,0.478196757237061,1,0,1,1,0,0.19176753910070388
1164,-0.12231361255013629,-0.40084361307710187,1.1071779548304002,1.0810291596931811,0,19,0,1,0,0.3368229103173231
1165,-0.24482767004062556,-0.26660051528463424,1.1071779548304002,0.8960692180305079,0,14,0,1,0,0.17230853188672163
1166,0.04103846410384939,-0.4344043875252188,1.1071779548304002,0.854967008772136,0,14,0,0,0,0.17230853188672163
1167,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,12,1,0,1,1.584495799210865
1168,-0.44901776585810765,0.9080265903994577,0.10085628744522628,0.9371714272888797,0,18,1,1,0,-0.31813539438102595
1169,-0.48985578502160404,-0.40084361307710187,-0.585272122135574,-1.4193552368577718,4,25,1,1,1,0.817668570512714
1170,-0.3265037083676184,0.3710541992295871,-0.5700248241448896,0.8070144313040356,1,0,0,1,0,0.21091050081736257
1171,-0.24482767004062556,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,0,2,1,0,1,-0.042160261712488094
1173,3.1447279205295775,0.40461497367770405,-0.5700248241448896,-1.1247894038394404,1,0,1,1,0,-1.0368250819688436
1174,-0.48985578502160404,-0.4344043875252188,-0.615766718116943,-1.4193552368577718,3,7,1,0,1,-0.4260148981154778
1175,-0.48985578502160404,0.40461497367770405,-0.5700248241448896,0.779612958465121,3,25,0,1,0,0.3453183857955281
1176,-0.4081797466946112,1.545681304913679,-0.6005194201262585,-1.3988041322285858,0,6,0,1,0,0.5609546950868733
1177,-0.48985578502160404,1.2771951093287437,-0.615766718116943,0.724810012787292,0,16,1,1,0,-0.8656942980000635
1178,-0.12231361255013629,0.10256800364465181,2.4641874760013165,1.0810291596931811,0,10,0,1,0,1.017197216195944
